in_dreamteam,selected_by_percent,goals_conceded,status,news,creativity,chance_of_playing_this_round,loans_in,loaned_in,saves,transfers_out_event,event_points,value_season,goals_scored,red_cards,element_type,ep_next,penalties_missed,special,squad_number,team,ea_index,dreamteam_count,second_name,web_name,photo,own_goals,transfers_out,first_name,threat,minutes,code,ep_this,influence,chance_of_playing_next_round,bonus,value_form,cost_change_event_fall,bps,clean_sheets,loaned_out,penalties_saved,cost_change_start,transfers_in,total_points,form,now_cost,ict_index,id,loans_out,cost_change_start_fall,transfers_in_event,points_per_game,news_added,cost_change_event,yellow_cards,assists,team_code
False,0.7,9,a,,37.0,100,0,0,0,1407,0,5.4,1,0,2,2.2,0,False,13,8,0,0,Mina,Mina,164511.jpg,0,127525,Yerry,41.0,696,164511,2.2,160.0,100,2,0.3,0,132,2,0,0,-1,51357,29,1.7,54,23.8,506,0,1,259,2.9,2018-08-10T15:01:14Z,0,3,0,11
False,0.2,13,a,,381.4,100,0,0,0,513,2,8.3,0,0,3,3.3,0,False,20,8,0,0,Anício Caldeira Duarte,Bernard,100649.jpg,0,49397,Bernard,122.0,1076,100649,3.3,207.2,100,4,0.5,0,176,5,0,0,-1,38416,49,2.8,59,71.0,507,0,1,220,2.5,2018-08-30T09:01:12Z,0,4,4,11
False,0.2,18,a,,88.4,100,0,0,0,349,1,5.7,0,0,3,1.8,0,False,8,8,0,0,Tavares Gomes,André Gomes,120250.jpg,0,28255,André Filipe,123.0,1205,120250,1.8,138.6,100,0,0.2,0,146,4,0,0,-1,14989,31,1.3,54,35.0,508,0,1,87,2.1,2018-12-26T14:01:16Z,0,4,1,11
False,0.4,26,a,,63.8,100,0,0,0,592,5,11.4,1,0,2,4.3,0,False,5,8,0,1,Zouma,Zouma,103192.jpg,0,20112,Kurt,105.0,1443,103192,4.3,306.2,100,7,0.8,0,283,3,0,0,0,30904,57,3.8,50,47.7,526,0,0,2688,3.0,2018-11-03T23:01:14Z,0,1,2,11
False,0.0,0,u,Season-long loan to Sheffield United,0.0,0,0,0,0,9,0,0.0,0,0,3,0.0,0,False,28,8,0,0,Dowell,Dowell,171270.jpg,0,716,Kieran,0.0,0,171270,0.0,0.0,0,0,0.0,0,0,0,0,0,0,744,0,0.0,45,0.0,528,0,0,2,0.0,2019-01-01T13:01:17Z,0,0,0,11
False,0.1,0,a,,0.0,,0,0,0,90,0,0.0,0,0,2,0.5,0,False,35,8,0,0,Browning,Browning,149468.jpg,0,4508,Tyias,0.0,0,149468,0.5,0.0,,0,0.0,0,0,0,0,0,0,6395,0,0.0,40,0.0,532,0,0,62,0.0,,0,0,0,11
False,0.9,22,a,,84.7,100,0,0,0,427,1,5.7,0,0,2,1.1,0,False,5,9,0,0,Chambers,Chambers,101184.jpg,0,82464,Calum,230.0,1236,101184,0.1,288.2,100,0,0.4,0,189,2,0,0,-3,27109,24,1.6,42,60.4,9,0,3,598,1.5,2018-12-29T15:31:17Z,0,4,0,54
False,0.4,20,a,,0.0,,0,0,20,269,0,3.5,0,0,1,-0.5,0,False,1,9,0,0,Bettinelli,Bettinelli,122074.jpg,0,36569,Marcus,0.0,630,122074,-1.5,195.0,,0,0.0,0,114,0,0,1,-2,37476,15,0.0,43,19.4,178,0,2,91,2.1,,0,1,0,54
False,0.2,27,a,,37.9,100,0,0,0,283,1,5.2,0,0,2,1.7,0,False,13,9,0,2,Ream,Ream,82514.jpg,0,21402,Tim,2.0,1004,82514,0.7,158.4,100,3,0.5,0,156,2,0,0,-3,8882,22,2.2,42,19.8,180,0,3,408,1.7,2018-08-10T15:01:13Z,0,0,0,54
False,0.1,45,a,,125.7,100,0,0,0,163,1,6.8,0,0,2,1.9,0,False,4,9,0,0,Odoi,Odoi,72681.jpg,1,12381,Denis,35.0,1845,72681,0.9,416.6,100,2,0.5,0,306,2,0,0,-1,6367,30,2.4,44,57.9,181,0,1,326,1.4,2018-08-10T13:31:13Z,0,3,1,54
False,0.5,26,a,,300.2,100,0,0,0,338,0,7.0,0,0,3,0.9,0,False,10,9,0,0,Cairney,Cairney,76357.jpg,0,154311,Tom,69.0,1099,76357,-0.1,162.2,100,0,0.3,0,197,2,0,0,-3,23890,33,1.4,47,53.2,182,0,3,59,1.9,2018-10-27T14:01:14Z,0,0,1,54
False,0.2,21,a,,65.6,100,0,0,0,153,0,2.6,0,1,3,-0.3,0,False,6,9,0,0,McDonald,McDonald,55038.jpg,0,27765,Kevin,15.0,622,55038,-1.3,69.0,100,0,0.0,0,81,0,0,0,-2,15426,11,0.2,43,15.0,183,0,2,52,1.1,2018-11-05T23:01:15Z,0,2,0,54
False,2.1,44,a,,340.2,100,0,0,0,1224,1,10.5,2,0,3,3.1,0,False,3,9,0,0,Sessegnon,Sessegnon,184349.jpg,0,439245,Ryan,282.0,1438,184349,2.1,313.0,100,3,0.6,0,202,0,0,0,-5,57716,63,3.6,60,93.7,184,0,5,344,3.0,2018-12-15T19:31:16Z,0,0,5,54
False,0.1,12,a,,33.0,,0,0,0,18,0,2.2,0,0,3,-0.5,0,False,8,9,0,0,Johansen,Johansen,61916.jpg,0,7039,Stefan,7.0,409,61916,-1.5,48.8,,0,0.0,1,48,0,0,0,-5,921,11,0.0,50,9.0,185,0,5,13,0.9,,-1,4,0,54
False,0.1,4,a,,6.9,100,0,0,0,73,0,1.6,0,0,3,-0.5,0,False,11,9,0,0,Ayité,Ayité,54421.jpg,0,11301,Floyd,9.0,161,54421,-1.5,12.2,100,0,0.0,0,16,0,0,0,-2,5914,7,0.0,43,2.6,186,0,2,30,1.0,2018-12-04T15:01:17Z,0,0,0,54
False,0.0,2,a,,6.7,100,0,0,0,22,1,0.9,0,0,3,-0.1,0,False,7,9,0,0,Kebano,Kebano,92259.jpg,0,5832,Neeskens,4.0,58,92259,-1.1,8.4,100,0,0.1,0,14,0,0,0,-2,2124,4,0.4,43,2.0,187,0,2,18,1.0,2019-01-06T17:01:16Z,0,0,0,54
False,0.1,0,u,Season-long loan to Lille,0.0,0,0,0,0,50,0,0.0,0,0,3,0.0,0,False,17,9,0,0,da Rocha Fonte,Fonte,58476.jpg,0,22815,Rui Pedro,0.0,0,58476,0.0,0.0,0,0,0.0,0,0,0,0,0,-1,5692,0,0.0,44,0.0,188,0,1,5,0.0,2018-09-02T07:31:14Z,0,0,0,54
False,11.1,17,a,,149.5,,0,0,0,18919,0,6.2,3,0,4,0.7,1,False,47,9,0,0,Kamara,Kamara,197030.jpg,0,880746,Aboubakar,244.0,688,197030,-0.3,150.0,,2,0.3,0,82,1,0,0,0,911434,28,1.2,45,53.1,189,0,0,9912,2.2,,0,2,0,54
False,0.2,35,a,,103.2,100,0,0,0,79,1,4.3,0,0,2,0.1,0,False,20,9,0,0,Le Marchand,Le Marchand,61739.jpg,0,17902,Maxime,64.0,1350,61739,-0.9,361.2,100,1,0.1,0,235,0,0,0,-3,7992,18,0.6,42,53.1,455,0,3,29,1.1,2018-12-22T14:01:17Z,0,1,1,54
False,1.5,41,a,,656.1,,0,0,0,939,4,11.6,1,0,3,1.5,0,False,24,9,0,1,Seri,Seri,170271.jpg,0,291533,Jean Michael,77.0,1734,170271,0.5,359.4,,6,0.4,0,334,2,0,0,-5,246348,58,2.0,50,109.4,456,0,5,266,2.5,,0,5,3,54
False,0.2,27,a,,223.3,,0,0,0,150,1,5.5,0,0,2,0.9,0,False,22,9,0,0,Christie,Christie,87107.jpg,0,13398,Cyrus,74.0,1305,87107,-0.1,277.6,,0,0.3,0,170,2,0,0,-3,6295,23,1.4,42,57.5,460,0,3,160,1.4,,0,4,0,54
False,0.3,5,a,,0.0,,0,0,15,162,0,1.9,0,0,1,-0.5,0,False,31,9,0,0,Agosto Ramírez,Fabri,40559.jpg,0,21754,Fabricio,0.0,180,40559,-1.5,115.2,,2,0.0,0,47,0,0,0,-2,16329,8,0.0,43,11.5,474,0,2,26,4.0,,0,0,0,54
False,2.9,39,a,,288.3,100,0,0,0,2921,2,12.7,6,0,3,2.7,0,False,14,9,0,1,Schürrle,Schürrle,66842.jpg,0,628704,André,419.0,1512,66842,1.7,350.6,100,2,0.6,0,251,2,0,0,-4,436109,71,3.2,56,105.2,478,0,4,3502,3.5,2018-12-02T12:01:15Z,0,2,0,54
False,14.4,50,a,,306.7,,0,0,0,28674,1,13.8,8,0,4,2.3,0,False,9,9,0,2,Mitrovic,Mitrovic,128389.jpg,0,2142962,Aleksandar,1013.0,2020,128389,1.3,458.6,,9,0.4,1,274,2,0,0,0,2504238,90,2.8,65,178.1,480,0,0,8191,3.9,,-1,5,3,54
False,0.1,22,i,Knee injury - Unknown return date,22.4,0,0,0,0,117,0,3.8,0,0,2,0.0,0,False,26,9,0,0,Mawson,Mawson,149266.jpg,0,14394,Alfie,29.0,1035,149266,0.0,234.6,0,2,0.1,0,155,1,0,0,-2,3890,18,0.6,48,28.6,487,0,2,6,1.4,2018-12-29T20:31:18Z,0,2,0,54
False,0.4,26,a,,20.3,,0,0,50,494,2,9.1,0,0,1,2.9,0,False,25,9,0,0,Rico,Rico,94248.jpg,0,20839,Sergio,0.0,1260,94248,1.9,372.4,,3,0.8,0,249,2,0,0,-1,26703,40,3.4,44,39.1,509,0,1,974,2.9,,0,0,0,54
False,0.1,24,a,,170.8,100,0,0,0,70,1,4.6,0,0,2,1.3,0,False,23,9,0,0,Bryan,Bryan,101105.jpg,1,9657,Joe,77.0,1018,101105,0.3,183.8,100,1,0.4,0,169,2,0,0,-2,3453,22,1.8,48,43.1,510,0,2,87,1.7,2018-11-24T15:01:16Z,0,0,0,54
False,0.4,14,a,,86.8,100,0,0,0,144,0,0.7,0,0,2,-0.7,0,False,21,9,0,0,Fosu-Mensah,Fosu-Mensah,201084.jpg,1,37394,Timothy,26.0,536,201084,-1.7,70.2,100,0,0.0,0,64,0,0,0,0,9051,3,-0.2,45,18.2,511,0,0,55,0.4,2018-12-06T00:01:16Z,0,3,0,54
False,0.1,17,a,,54.8,100,0,0,0,49,0,3.4,0,1,3,-0.5,0,False,29,9,0,0,Zambo Anguissa,Zambo Anguissa,203325.jpg,0,15595,André-Frank,45.0,636,203325,-1.5,121.8,100,0,0.0,0,91,0,0,0,-1,11155,15,0.0,44,22.2,512,0,1,30,1.4,2018-12-20T19:01:16Z,0,0,0,54
False,0.4,16,a,,244.8,,0,0,0,404,0,6.5,0,0,4,0.1,0,False,19,9,0,1,Vietto,Vietto,108093.jpg,0,90091,Luciano,215.0,761,108093,-0.9,143.6,,3,0.1,1,116,1,0,0,-2,77688,35,0.6,53,60.0,513,0,2,163,2.5,,-1,1,4,54
False,0.1,4,a,,2.1,,0,0,0,94,1,0.9,0,0,3,0.1,0,False,44,9,0,0,Cissé,Cissé,109999.jpg,0,6693,Ibrahima,0.0,86,109999,-0.9,11.6,,0,0.1,0,16,0,0,0,-2,6793,4,0.6,43,1.4,521,0,2,92,1.3,,0,0,0,54
False,0.1,0,a,,0.0,,0,0,0,132,0,0.0,0,0,2,-0.5,0,False,43,9,0,0,Sessegnon,Steven Sessegnon,208998.jpg,0,4461,Zeze Steven,0.0,0,208998,-1.5,0.0,,0,0.0,0,0,0,0,0,0,7664,0,0.0,40,0.0,541,0,0,160,0.0,,0,0,0,54
False,0.1,1,a,,21.9,,0,0,0,301,1,0.2,0,0,3,1.5,0,False,12,9,0,0,Babel,Babel,19520.jpg,0,618,Ryan,39.0,54,19520,0.5,8.8,,0,0.2,0,0,0,0,0,0,6316,1,1.0,55,7.0,575,0,0,4188,1.0,,0,0,0,54
False,1.1,3,a,,36.7,,0,0,0,1718,2,2.4,0,0,3,0.5,0,False,42,10,0,0,Puncheon,Puncheon,19197.jpg,0,68654,Jason,19.0,191,19197,-0.5,19.4,,0,0.2,0,30,1,0,0,-3,84633,10,1.0,42,7.5,146,0,3,4582,1.4,,0,0,0,38
False,6.9,9,a,,0.0,100,0,0,11,5950,0,1.0,0,0,1,-0.5,0,False,12,10,0,0,Hamer,Hamer,38038.jpg,0,296766,Ben,0.0,192,38038,-1.5,78.4,100,0,0.0,0,39,0,0,0,0,485563,4,0.0,40,7.8,190,0,0,259,1.3,2018-09-14T13:01:14Z,0,0,0,38
False,1.9,31,a,,20.3,100,0,0,55,1723,1,16.1,0,0,1,4.3,0,False,1,10,0,1,Lössl,Lössl,57513.jpg,0,97032,Jonas,0.0,1877,57513,3.3,495.2,100,5,1.1,0,363,4,0,1,-1,102452,71,4.8,44,51.5,191,0,1,2130,3.4,2018-11-11T12:31:15Z,0,0,0,38
False,2.6,40,a,,30.1,100,0,0,0,2437,1,13.5,1,1,2,0.7,0,False,26,10,0,1,Schindler,Schindler,85368.jpg,0,196167,Christopher,137.0,2000,85368,-0.3,378.0,100,7,0.3,0,314,4,0,0,-2,175002,58,1.2,43,54.6,192,0,2,401,2.5,2018-10-06T14:01:16Z,0,3,1,38
False,0.1,31,a,,258.2,100,0,0,0,56,1,8.2,0,0,2,0.3,0,False,15,10,0,0,Löwe,Löwe,54284.jpg,0,13534,Chris,88.0,1345,54284,-0.7,211.0,100,6,0.2,0,211,1,0,0,-1,9310,36,0.8,44,55.6,193,0,1,28,2.0,2018-12-08T14:01:16Z,0,1,2,38
False,0.1,10,a,,19.1,100,0,0,0,19,1,1.4,0,0,2,-0.3,0,False,2,10,0,0,Smith,Smith,104545.jpg,0,4495,Tommy,12.0,356,104545,-1.3,53.0,100,0,0.0,0,54,1,0,0,-1,977,6,0.2,44,8.5,194,0,1,16,1.2,2018-12-08T17:31:17Z,0,2,0,38
False,3.2,31,a,,90.3,100,0,0,0,2094,0,14.1,3,0,2,2.9,0,False,25,10,0,0,Jorgensen,Zanka,48760.jpg,0,372062,Mathias,155.0,1787,48760,1.9,472.0,100,4,0.8,0,343,3,0,0,-1,75753,62,3.4,44,72.0,195,0,1,1175,3.1,2018-11-10T19:01:15Z,0,6,1,38
False,1.2,0,u,Transferred to Derby County,0.0,0,0,0,0,510,0,0.0,0,0,2,0.0,0,False,3,10,0,0,Malone,Malone,79733.jpg,0,175619,Scott,0.0,0,79733,0.0,0.0,0,0,0.0,0,0,0,0,0,0,730,0,0.0,40,0.0,196,0,0,5,0.0,2018-08-09T06:50:04Z,0,0,0,38
False,0.1,28,a,,324.7,,0,0,0,51,0,10.5,0,0,2,1.9,0,False,33,10,0,0,Hadergjonaj,Hadergjonaj,172246.jpg,0,5777,Florent,80.0,1568,172246,0.9,220.2,,1,0.5,0,266,4,0,0,-1,4150,46,2.4,44,62.4,197,0,1,27,2.3,,0,1,0,38
False,0.3,33,a,,81.0,100,0,0,0,305,1,9.1,1,0,2,0.5,0,False,5,10,0,1,Kongolo,Kongolo,109434.jpg,1,20403,Terence,107.0,1581,109434,-0.5,294.8,100,0,0.2,0,234,3,0,0,-2,19276,39,1.0,43,48.3,198,0,2,45,2.1,2018-12-15T14:01:16Z,0,2,0,38
False,1.0,20,i,Knee injury - Expected back 02 Feb,457.6,0,0,0,0,712,0,8.6,2,0,3,0.0,0,False,10,10,0,1,Mooy,Mooy,74471.jpg,0,213286,Aaron,216.0,1322,74471,0.0,303.6,0,3,0.0,0,243,3,0,0,-4,69954,44,0.0,51,97.9,199,0,4,11,2.9,2018-12-10T14:01:17Z,0,2,0,38
False,0.0,6,u,Season-long loan to Middlesbrough,57.6,0,0,0,0,23,0,2.2,0,0,3,0.0,0,False,17,10,0,0,van La Parra,van La Parra,51344.jpg,0,3862,Rajiv,41.0,405,51344,0.0,27.8,0,0,0.0,0,13,1,0,0,-4,1086,10,0.0,46,12.6,200,0,4,0,2.0,2018-12-20T16:31:16Z,0,0,0,38
False,0.3,22,a,,174.8,100,0,0,0,395,1,8.2,0,1,3,0.9,0,False,6,10,0,0,Hogg,Hogg,79619.jpg,0,33862,Jonathan,24.0,1435,79619,-0.1,252.2,100,3,0.3,0,221,4,0,0,-1,34470,36,1.4,44,45.1,201,0,1,84,2.1,2018-12-15T14:01:16Z,0,4,1,38
False,1.7,35,d,Knee injury - 75% chance of playing,309.7,100,0,0,0,4257,0,12.2,2,0,3,1.0,0,False,8,10,0,0,Billing,Billing,168991.jpg,0,226773,Philip,299.0,1840,168991,0.3,444.2,75,4,0.4,0,281,4,0,0,0,304031,55,1.8,45,105.5,202,0,0,379,2.6,2019-01-20T13:31:19Z,0,5,0,38
False,0.0,0,u,Transferred to Stoke,0.0,0,0,0,0,1,0,0.0,0,0,3,0.0,0,False,11,10,0,0,Ince,Ince,86176.jpg,0,702,Tom,0.0,0,86176,0.0,0.0,0,0,0.0,0,0,0,0,0,0,55,0,0.0,50,0.0,203,0,0,1,0.0,2018-07-24T14:34:21Z,0,0,0,38
False,0.0,0,i,Knee injury - Expected back 23 Feb,1.1,0,0,0,0,7,0,0.9,0,0,3,0.0,0,False,19,10,0,0,Williams,Williams,80755.jpg,0,1400,Danny,1.0,83,80755,0.0,5.0,0,0,0.0,0,6,1,0,0,0,1080,4,0.0,45,0.6,204,0,0,7,1.3,2018-12-14T13:31:15Z,0,1,0,38
False,0.0,3,i,Shoulder injury - Expected back 02 Feb,0.5,0,0,0,0,42,0,0.5,0,0,3,0.0,0,False,29,10,0,0,Sabiri,Sabiri,246878.jpg,0,5843,Abdelhamid,2.0,48,246878,0.0,4.2,0,0,0.0,0,6,0,0,0,-2,3931,2,0.0,43,0.7,205,0,2,15,1.0,2018-12-04T22:01:16Z,0,0,0,38
False,0.1,26,a,,308.1,,0,0,0,157,1,9.2,1,0,3,1.5,0,False,21,10,0,0,Pritchard,Pritchard,106450.jpg,0,11901,Alex,408.0,1422,106450,0.5,172.6,,0,0.4,0,143,5,0,0,-2,11929,44,2.0,48,88.8,206,0,2,43,2.2,,0,1,0,38
False,0.1,2,u,Season-long loan to Al Ahly,48.2,0,0,0,0,41,0,0.9,0,0,3,0.0,0,False,14,10,0,0,Sobhi,Sobhi,205102.jpg,0,16989,Ramadan,6.0,75,205102,0.0,15.4,0,0,0.0,0,13,0,0,0,-3,2293,4,0.0,47,6.9,207,0,3,1,1.0,2018-12-31T15:31:17Z,0,0,0,38
False,0.2,8,a,,84.5,100,0,0,0,527,1,1.7,0,0,3,-0.3,0,False,7,10,0,0,Bacuna,Bacuna,204380.jpg,0,13856,Juninho,9.0,268,204380,-1.3,50.0,100,0,0.0,0,33,0,0,0,-3,13014,7,0.2,42,14.3,208,0,3,1270,1.2,2018-09-14T15:31:13Z,0,2,0,38
False,4.1,2,u,Season-long loan to Ipswich Town,13.7,0,0,0,0,7263,0,0.5,0,0,4,0.0,0,False,23,10,0,0,Quaner,Quaner,84112.jpg,0,369688,Collin,0.0,37,84112,0.0,2.2,0,0,0.0,0,3,0,0,0,-2,280298,2,0.2,43,1.6,209,0,2,1738,1.0,2019-01-08T23:01:17Z,0,0,0,38
False,0.4,21,a,,109.3,100,0,0,0,591,0,5.9,0,0,4,0.5,0,False,20,10,0,0,Depoitre,Depoitre,147303.jpg,0,73460,Laurent,356.0,956,147303,-0.5,42.4,100,0,0.2,0,28,0,0,0,-4,29301,30,1.0,51,49.9,210,0,4,311,1.5,2018-12-01T15:01:16Z,0,1,1,38
False,0.2,20,a,,203.8,100,0,0,0,348,1,7.8,1,1,4,2.9,0,False,24,10,0,0,Mounie,Mounie,169141.jpg,0,30896,Steve,567.0,1157,169141,1.9,179.4,100,2,0.6,0,108,4,0,0,-2,24822,45,3.4,58,93.5,211,0,2,272,2.4,2018-12-01T17:31:14Z,0,0,4,38
False,0.1,10,a,,74.0,100,0,0,0,138,2,2.5,0,0,4,0.9,0,False,9,10,0,0,Kachunga,Kachunga,87428.jpg,0,7545,Elias,81.0,529,87428,-0.1,45.2,100,0,0.3,0,13,1,0,0,-2,5599,12,1.4,48,19.8,212,0,2,367,1.3,2018-07-05T14:31:07Z,0,1,0,38
False,0.1,22,a,,162.3,100,0,0,0,79,0,8.0,0,0,2,1.5,0,False,37,10,0,1,Durm,Durm,118884.jpg,0,11983,Erik,102.0,1182,118884,0.5,179.8,100,2,0.5,0,185,2,0,0,-1,4527,35,2.0,44,44.4,461,0,1,32,2.1,2018-11-05T20:31:14Z,0,0,1,38
False,0.0,9,a,,24.6,100,0,0,0,9,1,2.2,0,0,3,-0.3,0,False,11,10,0,0,Diakhaby,Diakhaby,233497.jpg,0,2935,Adama,18.0,288,233497,-1.3,18.4,100,0,0.0,0,21,1,0,0,-5,865,10,0.2,45,5.9,471,0,5,20,1.3,2018-09-15T13:01:14Z,0,0,0,38
False,0.0,12,a,,68.9,100,0,0,0,36,2,3.9,0,0,3,1.5,0,False,18,10,0,0,Mbenza,Mbenza,204454.jpg,0,1452,Isaac,134.0,560,204454,0.5,59.0,100,0,0.3,0,79,0,0,0,-1,788,23,2.0,59,25.9,514,0,1,22,1.4,2018-10-20T15:31:16Z,0,1,1,38
False,3.0,6,a,,0.3,,0,0,0,2436,0,1.5,1,0,2,-0.5,0,False,27,10,0,0,Stankovic,Stankovic,192301.jpg,0,242676,Jon Gorenc,34.0,91,192301,-1.5,49.6,,0,0.0,0,26,0,0,0,-1,368883,6,0.0,39,8.4,522,0,1,663,3.0,,0,0,0,38
False,0.1,0,u,Season-long loan to Notts County,0.0,0,0,0,0,179,0,0.0,0,0,1,0.0,0,False,31,10,0,0,Schofield,Schofield,241791.jpg,0,5703,Ryan,0.0,0,241791,0.0,0.0,0,0,0.0,0,0,0,0,0,0,10292,0,0.0,40,0.0,533,0,0,4,0.0,2019-01-10T15:01:17Z,0,0,0,38
False,4.9,29,a,,0.0,,0,0,53,6112,1,15.8,0,0,1,1.6,0,False,1,11,0,1,Schmeichel,Schmeichel,17745.jpg,0,221404,Kasper,4.0,2070,17745,2.6,442.2,,6,0.5,0,392,7,0,0,0,183778,79,2.6,50,44.5,213,0,0,714,3.4,,0,1,0,13
False,0.1,0,a,,0.0,,0,0,0,20,0,0.0,0,0,1,-1.0,0,False,17,11,0,0,Jakupovic,Jakupovic,11974.jpg,0,3521,Eldin,0.0,0,11974,0.0,0.0,,0,0.0,0,0,0,0,0,-2,705,0,0.0,43,0.0,214,0,2,5,0.0,,0,0,0,13
False,0.9,23,a,,37.3,100,0,0,0,604,6,10.2,1,2,2,0.8,0,False,5,11,0,0,Morgan,Morgan,15033.jpg,0,90123,Wes,197.0,1480,15033,1.8,307.8,100,2,0.4,0,256,5,0,0,0,54854,46,1.8,45,54.3,215,0,0,905,2.7,2018-12-29T15:31:17Z,0,1,0,13
False,0.4,1,a,,32.1,,0,0,0,246,0,0.5,0,0,2,-1.0,0,False,28,11,0,0,Fuchs,Fuchs,37402.jpg,0,35229,Christian,0.0,90,37402,0.0,20.2,,0,0.0,0,16,0,0,0,-4,6505,2,0.0,41,5.2,216,0,4,197,2.0,,0,0,0,13
False,0.2,4,a,,12.5,100,0,0,0,172,1,2.6,0,0,2,0.6,0,False,2,11,0,0,Simpson,Simpson,40725.jpg,0,17358,Danny,2.0,275,40725,1.6,73.4,100,0,0.4,0,47,1,0,0,-3,6282,11,1.6,42,8.8,217,0,3,84,2.2,2018-07-23T19:01:08Z,0,0,0,13
False,0.9,0,n,Joined Nottingham Forest on a permanent deal on 18/1. - Unknown return date,0.0,0,0,0,0,1314,0,0.0,0,0,2,0.0,0,False,29,11,0,0,Benalouane,Benalouane,41321.jpg,0,47465,Yohan,0.0,0,41321,0.0,0.0,0,0,0.0,0,0,0,0,0,-1,28457,0,0.0,39,0.0,218,0,1,86,0.0,2019-01-18T11:31:18Z,0,0,0,13
False,2.2,28,a,,376.7,100,0,0,0,6768,0,13.9,0,0,2,1.0,0,False,3,11,0,1,Chilwell,Chilwell,172850.jpg,0,210519,Benjamin,162.0,1980,172850,2.0,381.0,100,5,0.4,0,333,7,0,0,1,300519,71,2.0,51,92.4,219,0,-1,1005,3.2,2018-12-22T14:01:16Z,0,2,2,13
False,8.7,23,d,Knock - 75% chance of playing,109.7,100,0,0,0,15439,0,11.1,2,0,2,0.9,0,False,15,11,0,2,Maguire,Maguire,95658.jpg,0,794925,Harry,301.0,1513,95658,2.2,442.6,75,7,0.4,0,335,4,0,0,-1,371434,60,2.2,54,85.2,220,0,1,168,3.3,2019-01-19T15:01:19Z,0,4,1,13
False,12.4,26,a,,295.8,,0,0,0,40392,-1,17.9,2,0,2,4.2,0,False,14,11,0,3,Barbosa Pereira,Pereira,111931.jpg,0,516409,Ricardo Domingos,286.0,1773,111931,5.2,540.4,,14,1.0,0,390,7,0,0,3,1098213,95,5.2,53,112.2,221,0,-3,19201,4.8,,0,4,5,13
False,0.3,9,a,,13.4,75,0,0,0,173,0,7.3,0,0,2,0.0,0,False,6,11,0,0,Evans,Evans,37642.jpg,0,25000,Jonny,90.0,823,37642,0.8,157.6,100,0,0.2,0,173,5,0,0,-2,14747,35,1.0,48,26.2,222,0,2,83,3.2,2019-01-11T15:31:18Z,0,2,0,13
False,0.5,14,a,,309.4,100,0,0,0,1395,0,9.6,2,0,3,1.6,0,False,11,11,0,0,Albrighton,Albrighton,51938.jpg,0,69642,Marc,195.0,1210,51938,2.6,302.2,100,3,0.5,0,216,3,0,0,-4,38987,49,2.6,51,80.7,224,0,4,104,2.3,2018-07-23T19:01:08Z,0,3,2,13
False,0.8,16,a,,187.0,100,0,0,0,420,7,10.2,3,0,3,1.6,0,False,7,11,0,0,Gray,Gray,172632.jpg,0,203658,Demarai,361.0,1188,172632,2.6,227.2,100,2,0.5,0,153,5,0,0,-1,173041,55,2.6,54,77.3,225,0,1,808,2.8,2018-10-27T15:31:14Z,0,2,1,13
False,0.2,9,i,Leg injury - Expected back 02 Mar,46.7,0,0,0,0,98,0,3.5,0,0,3,0.0,0,False,18,11,0,0,Amartey,Amartey,155569.jpg,0,19739,Daniel,21.0,639,155569,0.0,139.0,0,0,0.0,0,103,1,0,0,-2,11105,15,0.0,43,20.8,226,0,2,19,1.7,2018-10-27T19:01:14Z,0,2,0,13
False,0.8,28,a,,220.3,100,0,0,0,2113,1,12.4,2,0,3,2.2,0,False,25,11,0,0,Ndidi,Ndidi,203341.jpg,0,75403,Wilfred,248.0,2038,203341,3.2,430.8,100,4,0.7,0,326,7,0,0,-1,74321,61,3.2,49,90.0,227,0,1,661,2.7,2018-12-22T14:01:16Z,0,5,0,13
False,0.0,4,u,Joined Villarreal in a permanent move,27.8,0,0,0,0,37,0,1.9,0,0,3,0.0,0,False,21,11,0,0,Iborra,Iborra,54513.jpg,0,3914,Vicente,25.0,224,54513,0.0,26.8,0,0,0.0,0,31,0,0,0,-3,1229,9,0.0,47,8.0,228,0,3,0,1.1,2019-01-07T16:01:16Z,0,0,0,13
False,0.0,0,a,,0.0,100,0,0,0,23,0,0.0,0,0,3,-1.0,0,False,22,11,0,0,James,James,61604.jpg,0,1756,Matty,0.0,0,61604,0.0,0.0,100,0,0.0,0,0,0,0,0,-1,1157,0,0.0,44,0.0,229,0,1,26,0.0,2018-07-05T14:31:07Z,0,0,0,13
False,0.2,3,a,,30.5,,0,0,0,373,0,2.3,0,0,3,0.4,0,False,38,11,0,0,Choudhury,Choudhury,197469.jpg,0,9314,Hamza,41.0,317,197469,1.4,64.2,,0,0.3,0,38,2,0,0,-2,11986,10,1.4,43,13.7,230,0,2,175,2.5,,0,0,0,13
False,0.2,1,a,,6.3,,0,0,0,79,0,0.6,0,0,3,-1.0,0,False,23,11,0,0,Perruchet Silva,Silva,46483.jpg,0,11593,Adrien Sebastian,0.0,87,46483,0.0,14.2,,0,0.0,0,16,0,0,0,-3,4010,3,0.0,47,2.1,231,0,3,52,1.5,,0,0,0,13
