,PlayerID,Player,Round,Opponent,Opponent_FDR,isHome,Points,minutes,Opponent_PrevWeek,Opponent_FDR_PrevWeek,isHome_PrevWeek,Points_PrevWeek,Opponent_2PrevWeek,Opponent_FDR_2PrevWeek,isHome_2PrevWeek,Points_2PrevWeek,isCaptain,ICT_index,Threat,Influence,Transfers_Balance,Value,BPS,DefenseOdds,OffenceOdds,elementID,BlogScore
18,318,McCarthy,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,20.09,7.84,1,0.0
19,193,Oxlade-Chamberlain,1,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,65,0,66.6,32.86,3,0.0
20,50,Jahanbakhsh,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,60,0,40.87,16.04,3,0.0
21,189,Ramses Becker,1,14,2,1,1,38,0,0,0,0,0,0,0,0,0,0.6,0.0,5.6,0,60,7,66.6,32.86,1,0.58
22,500,Saint-Maximin,1,1,4,1,1,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,2,88.62,47.41,3,0.72
23,108,Christensen,1,12,4,0,0,90,0,0,0,0,0,0,0,0,0,2.7,2.0,23.2,0,50,16,59.72,31.11,2,0.0
24,246,Pereira,1,6,4,1,6,73,0,0,0,0,0,0,0,0,1,4.6,4.0,22.0,0,50,22,75.54,36.72,3,0.0
25,181,Robertson,1,14,2,1,2,90,0,0,0,0,0,0,0,0,0,4.4,7.0,12.4,0,70,15,66.6,32.86,2,10.16
26,80,Surman,1,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50,0,60.15,30.82,3,0.0
27,364,Gray,1,4,2,1,2,74,0,0,0,0,0,0,0,0,0,2.1,17.0,1.4,0,60,3,64.39,29.55,4,0.0
28,32,Green,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50,0,22.17,6.88,3,0.0
29,392,Yarmolenko,1,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,60,0,87.94,41.88,3,0.71
30,135,Townsend,1,8,3,1,3,90,0,0,0,0,0,0,0,0,0,2.2,0.0,10.0,0,60,14,73.03,32.96,3,0.0
31,422,Tavares Gomes,1,7,2,0,1,45,0,0,0,0,0,0,0,0,0,1.9,0.0,7.6,0,55,6,51.82,25.82,3,0.0
32,520,Carroll,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,0,88.62,47.41,4,0.0
33,480,King,1,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,51.39,26.11,3,0.0
34,377,Ogbonna,1,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,87.94,41.88,2,0.0
35,245,Gomes,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50,0,75.54,36.72,1,0.49
36,319,Gunn,1,5,3,0,1,90,0,0,0,0,0,0,0,0,0,1.0,0.0,9.8,0,45,10,20.09,7.84,1,2.36
37,52,Knockaert,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,0,40.87,16.04,3,0.0
38,239,Martial,1,6,4,1,7,90,0,0,0,0,0,0,0,0,1,13.0,71.0,39.2,0,75,19,75.54,36.72,3,1.76
39,104,RÃ¼diger,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,60,0,59.72,31.11,2,3.34
40,30,El Ghazi,1,17,5,0,2,90,0,0,0,0,0,0,0,0,0,1.5,8.0,1.4,0,55,0,22.17,6.88,3,0.68
41,492,Danjuma Groeneveld,1,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,60,0,60.15,30.82,3,0.64
42,378,Masuaku,1,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,87.94,41.88,2,0.0
43,73,Boruc,1,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,60.15,30.82,1,0.0
44,90,Barnes,1,16,2,1,13,83,0,0,0,0,0,0,0,0,1,16.2,89.0,71.4,0,65,58,30.72,11.04,3,4.23
45,101,Westwood,1,16,2,1,3,90,0,0,0,0,0,0,0,0,0,1.8,0.0,6.4,0,55,7,30.72,11.04,3,0.0
46,224,Young,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,0,75.54,36.72,2,0.0
47,72,Begovic,1,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,60.15,30.82,1,0.0
48,481,Tuanzebe,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,75.54,36.72,2,0.0
49,202,Laporte,1,19,3,0,6,90,0,0,0,0,0,0,0,0,1,2.0,0.0,19.2,0,65,26,49.63,21.22,2,4.77
50,265,PÃ©rez,1,20,3,1,3,75,0,0,0,0,0,0,0,0,0,1.8,12.0,2.0,0,65,7,51.39,26.11,3,0.0
51,495,Peacock-Farrell,1,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,30.72,11.04,1,0.0
52,344,Alli,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,85,0,64.33,26.21,3,1.75
53,161,Chilwell,1,20,3,1,6,90,0,0,0,0,0,0,0,0,1,3.1,9.0,5.4,0,55,23,51.39,26.11,2,0.0
54,204,Mendy,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,60,0,49.63,21.22,2,0.0
55,329,Davies,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,0,64.33,26.21,2,0.0
56,366,Foster,1,4,2,1,1,90,0,0,0,0,0,0,0,0,0,1.0,0.0,10.0,0,50,9,64.39,29.55,1,0.0
57,89,Gibson,1,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,40,0,30.72,11.04,2,0.0
58,273,Godfrey,1,10,5,0,0,90,0,0,0,0,0,0,0,0,0,3.1,7.0,23.8,0,45,18,80.79,38.31,2,0.0
59,384,Johnson,1,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,40,0,87.94,41.88,2,0.0
60,83,Mee,1,16,2,1,6,90,0,0,0,0,0,0,0,0,1,2.3,2.0,21.2,0,50,27,30.72,11.04,2,0.0
61,472,Osborn,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50,0,51.08,19.78,3,0.48
62,56,Kayal,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,40.87,16.04,3,0.0
63,218,Veiga de Carvalho e Silva,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,80,0,49.63,21.22,3,0.0
64,39,Fernandes da Silva Junior,1,18,3,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,3,40.87,16.04,2,1.59
65,152,AnÃ­cio Caldeira Duarte,1,7,2,0,2,90,0,0,0,0,0,0,0,0,0,3.6,10.0,6.8,0,65,4,51.82,25.82,3,0.0
66,14,Leno,1,13,3,0,7,90,0,0,0,0,0,0,0,0,1,1.8,0.0,18.0,0,50,27,46.5,20.47,1,0.0
67,298,Sharp,1,3,3,0,8,8,0,0,0,0,0,0,0,0,1,6.8,35.0,32.4,0,60,26,51.08,19.78,4,3.3
68,33,Bjarnason,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,22.17,6.88,3,0.0
69,455,Engels,1,17,5,0,1,90,0,0,0,0,0,0,0,0,0,2.8,0.0,27.8,0,45,12,22.17,6.88,2,0.0
70,116,Hudson-Odoi,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,60,0,59.72,31.11,3,0.0
71,453,Robinson,1,3,3,0,2,90,0,0,0,0,0,0,0,0,0,3.5,29.0,4.6,0,55,2,51.08,19.78,3,1.96
72,327,Slattery,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,20.09,7.84,3,0.0
73,67,Wilson,1,15,2,1,5,89,0,0,0,0,0,0,0,0,0,4.0,35.0,2.4,0,80,10,60.15,30.82,3,8.25
74,467,Chambers,1,13,3,0,6,90,0,0,0,0,0,0,0,0,1,1.3,0.0,13.0,0,45,26,46.5,20.47,2,0.0
75,9,Jenkinson,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,46.5,20.47,2,0.0
76,146,Tosun,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,60,0,51.82,25.82,4,0.0
77,312,Austin,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,60,0,20.09,7.84,4,0.0
78,60,Daniels,1,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,60.15,30.82,2,0.0
79,87,Taylor,1,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,30.72,11.04,2,0.0
80,139,KouyatÃ©,1,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50,0,73.03,32.96,3,0.0
81,437,Adams,1,5,3,0,2,72,0,0,0,0,0,0,0,0,0,1.6,21.0,0.0,0,60,-5,20.09,7.84,4,5.2700000000000005
82,267,Atsu,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,0,88.62,47.41,3,0.0
83,129,Benteke,1,8,3,1,2,82,0,0,0,0,0,0,0,0,0,2.7,2.0,9.6,0,60,9,73.03,32.96,4,0.0
84,343,Eriksen,1,2,2,1,1,26,0,0,0,0,0,0,0,0,0,7.1,18.0,12.6,0,90,10,64.33,26.21,3,0.75
85,163,Fuchs,1,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,51.39,26.11,2,0.0
86,354,Kabasele,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,64.39,29.55,2,0.77
87,431,Pulisic,1,12,4,0,1,32,0,0,0,0,0,0,0,0,0,2.6,8.0,6.0,0,75,4,59.72,31.11,3,0.61
88,275,Zimmermann,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,80.79,38.31,2,1.56
89,423,Basham,1,3,3,0,2,81,0,0,0,0,0,0,0,0,0,1.3,2.0,9.6,0,45,9,51.08,19.78,2,0.0
90,61,Mepham,1,15,2,1,10,90,0,0,0,0,0,0,0,0,1,11.7,68.0,47.4,0,45,24,60.15,30.82,2,0.34
91,223,Smalling,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,0,75.54,36.72,2,0.0
92,91,Wood,1,16,2,1,2,90,0,0,0,0,0,0,0,0,0,0.8,8.0,0.0,0,65,-1,30.72,11.04,4,0.0
93,259,Clark,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,88.62,47.41,2,0.0
94,213,Bravo,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50,0,49.63,21.22,1,0.0
95,130,Wickham,1,8,3,1,1,7,0,0,0,0,0,0,0,0,0,0.2,2.0,0.0,0,45,1,73.03,32.96,4,0.7
96,403,Coady,1,9,3,0,6,90,0,0,0,0,0,0,0,0,1,1.0,0.0,10.0,0,50,20,37.16,15.15,2,0.0
97,28,Hourihane,1,17,5,0,2,81,0,0,0,0,0,0,0,0,0,2.7,0.0,16.4,0,60,12,22.17,6.88,3,0.0
98,358,Cathcart,1,4,2,1,1,90,0,0,0,0,0,0,0,0,0,1.1,0.0,10.4,0,45,10,64.39,29.55,2,0.0
99,439,Dawson,1,4,2,1,1,90,0,0,0,0,0,0,0,0,0,5.9,37.0,21.2,0,50,13,64.39,29.55,2,0.75
100,486,Soares,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50,0,20.09,7.84,2,0.0
101,105,Azpilicueta,1,12,4,0,0,90,0,0,0,0,0,0,0,0,0,4.3,2.0,24.2,0,60,9,59.72,31.11,2,0.0
102,57,Stephens,1,18,3,0,3,90,0,0,0,0,0,0,0,0,0,2.6,0.0,15.0,0,45,11,40.87,16.04,2,0.71
103,178,Amartey,1,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,51.39,26.11,3,0.0
104,469,Ceballos FernÃ¡ndez,1,13,3,0,1,26,0,0,0,0,0,0,0,0,0,0.6,0.0,3.0,0,55,3,46.5,20.47,3,2.27
105,120,Drinkwater,1,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,30.72,11.04,3,0.0
106,243,James,1,6,4,1,6,16,0,0,0,0,0,0,0,0,1,5.1,17.0,33.0,0,60,21,75.54,36.72,3,0.0
107,209,da Silva,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50,0,49.63,21.22,2,0.0
108,313,Ings,1,5,3,0,2,65,0,0,0,0,0,0,0,0,0,1.6,0.0,4.8,0,60,8,20.09,7.84,4,0.0
109,332,Rose,1,2,2,1,2,90,0,0,0,0,0,0,0,0,0,7.0,2.0,15.2,0,55,13,64.33,26.21,2,0.0
110,170,Ward,1,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,51.39,26.11,1,0.0
111,512,Welbeck,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,60,0,64.39,29.55,4,0.0
112,475,Burn,1,18,3,0,6,90,0,0,0,0,0,0,0,0,1,1.5,1.0,12.8,0,45,23,40.87,16.04,2,11.810000000000002
113,81,Gosling,1,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50,0,60.15,30.82,3,0.78
114,359,Janmaat,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,64.39,29.55,2,0.0
115,109,Zappacosta,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,59.72,31.11,2,0.0
116,76,Brooks,1,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,65,0,60.15,30.82,3,0.74
117,48,Button,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,40,0,40.87,16.04,1,0.77
118,235,de Gea,1,6,4,1,10,90,0,0,0,0,0,0,0,0,1,4.3,0.0,43.2,0,55,34,75.54,36.72,1,3.54
119,106,Luiz Moreira Marinho,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,60,0,46.5,20.47,2,1.78
120,303,McGoldrick,1,3,3,0,2,62,0,0,0,0,0,0,0,0,0,1.5,8.0,2.0,0,55,0,51.08,19.78,4,1.69
121,219,Silva,1,19,3,0,3,79,0,0,0,0,0,0,0,0,0,5.7,17.0,7.2,0,75,11,49.63,21.22,3,2.49
122,333,SÃ¡nchez,1,2,2,1,2,90,0,0,0,0,0,0,0,0,0,4.8,21.0,15.2,0,55,14,64.33,26.21,3,0.0
123,54,PrÃ¶pper,1,18,3,0,6,90,0,0,0,0,0,0,0,0,1,4.8,1.0,30.8,0,50,26,40.87,16.04,3,0.0
124,253,Yedlin,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,88.62,47.41,2,0.61
125,471,Henderson,1,3,3,0,2,90,0,0,0,0,0,0,0,0,0,1.4,0.0,13.6,0,45,12,51.08,19.78,1,0.0
126,395,Rice,1,11,5,1,2,90,0,0,0,0,0,0,0,0,0,1.8,0.0,16.0,0,50,15,87.94,41.88,3,0.0
127,186,Lovren,1,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,0,66.6,32.86,2,1.62
128,175,Gray,1,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,0,51.39,26.11,4,0.0
129,517,Praet,1,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,0,51.39,26.11,3,0.0
130,279,Srbeny,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,0,80.79,38.31,4,0.0
131,65,Rico,1,15,2,1,2,90,0,0,0,0,0,0,0,0,0,4.1,3.0,21.0,0,40,13,60.15,30.82,2,0.54
132,410,Jota,1,9,3,0,2,75,0,0,0,0,0,0,0,0,0,3.9,25.0,1.6,0,65,4,37.16,15.15,4,4.73
133,188,Origi,1,14,2,1,12,73,0,0,0,0,0,0,0,0,1,9.3,21.0,45.4,0,55,46,66.6,32.86,4,3.5700000000000003
134,511,SidibÃ©,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,0,51.82,25.82,2,0.0
135,375,Quina,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,64.39,29.55,3,0.0
136,147,Calvert-Lewin,1,7,2,0,2,68,0,0,0,0,0,0,0,0,0,1.9,6.0,1.4,0,60,5,51.82,25.82,4,1.74
137,69,Solanke,1,15,2,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,3,60.15,30.82,4,0.0
138,470,Soares de Paulo,1,17,5,0,1,8,0,0,0,0,0,0,0,0,0,2.2,0.0,11.6,0,45,3,22.17,6.88,3,1.31
139,97,McNeil,1,16,2,1,3,83,0,0,0,0,0,0,0,0,0,2.1,0.0,15.8,0,60,15,30.72,11.04,3,1.56
140,212,Santana de Moraes,1,19,3,0,7,90,0,0,0,0,0,0,0,0,1,2.9,0.0,28.8,0,60,26,49.63,21.22,1,3.27
141,13,Nketiah,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,46.5,20.47,4,0.0
142,169,Jakupovic,1,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,51.39,26.11,1,0.0
143,107,Palmieri dos Santos,1,12,4,0,0,90,0,0,0,0,0,0,0,0,0,8.8,45.0,23.2,0,55,8,59.72,31.11,2,1.79
144,283,BuendÃ­a,1,10,5,0,4,90,0,0,0,0,0,0,0,0,0,9.9,24.0,34.2,0,60,16,80.79,38.31,3,1.55
145,427,MartÃ­nez,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,46.5,20.47,1,0.0
146,519,Krafth,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,88.62,47.41,2,0.0
147,291,Stevens,1,3,3,0,2,90,0,0,0,0,0,0,0,0,0,1.5,2.0,10.2,0,50,11,51.08,19.78,2,0.0
148,228,Bailly,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50,0,75.54,36.72,2,0.63
149,350,Dier,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50,0,64.33,26.21,3,1.46
150,346,Lamela,1,2,2,1,1,87,0,0,0,0,0,0,0,0,0,8.9,39.0,11.6,0,60,15,64.33,26.21,3,1.45
151,447,Pieters,1,16,2,1,14,90,0,0,0,0,0,0,0,0,1,8.3,1.0,56.8,0,45,43,30.72,11.04,2,1.26
152,121,Ampadu,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,59.72,31.11,3,0.0
153,373,Capoue,1,4,2,1,2,90,0,0,0,0,0,0,0,0,0,1.3,1.0,9.2,0,50,7,64.39,29.55,3,0.0
154,452,Konsa Ngoyo,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,22.17,6.88,2,0.65
155,205,Delph,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,0,51.82,25.82,2,1.66
156,252,SchÃ¤r,1,1,4,1,2,90,0,0,0,0,0,0,0,0,0,3.0,5.0,23.4,0,50,12,88.62,47.41,2,0.0
157,197,Tavares,1,14,2,1,2,90,0,0,0,0,0,0,0,0,0,4.4,7.0,25.6,0,55,18,66.6,32.86,3,0.0
158,382,Balbuena,1,11,5,1,-1,90,0,0,0,0,0,0,0,0,0,0.6,0.0,5.6,0,45,6,87.94,41.88,2,0.0
159,254,FernÃ¡ndez,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,88.62,47.41,2,0.0
160,390,Pereira Gomes,1,11,5,1,1,65,0,0,0,0,0,0,0,0,0,0.5,0.0,3.8,0,70,0,87.94,41.88,3,0.0
161,221,Luiz Rosa,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,0,49.63,21.22,3,0.0
162,529,Tomori,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,59.72,31.11,2,0.0
163,257,Lejeune,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,88.62,47.41,2,0.6
164,46,Andone,1,18,3,0,6,26,0,0,0,0,0,0,0,0,1,5.8,17.0,40.0,0,50,27,40.87,16.04,4,0.0
165,357,FemenÃ­a Far,1,4,2,1,1,90,0,0,0,0,0,0,0,0,0,5.9,7.0,17.2,0,45,16,64.39,29.55,2,0.0
166,317,Forster,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,20.09,7.84,1,0.0
167,264,Woodman,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,40,0,88.62,47.41,1,0.0
168,244,Rodrigues de Paula Santos,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,0,75.54,36.72,3,0.0
169,458,Guilbert,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,22.17,6.88,2,0.66
170,211,de Jesus,1,19,3,0,6,68,0,0,0,0,0,0,0,0,1,8.0,42.0,33.4,0,95,31,49.63,21.22,4,1.77
171,504,Martinelli Silva,1,13,3,0,1,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,2,46.5,20.47,4,0.0
172,503,Cahill,1,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,73.03,32.96,2,0.0
173,41,Bong,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,40.87,16.04,2,0.0
174,527,Nkoudou,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,1.8,18.0,0.0,0,50,3,64.33,26.21,3,0.0
175,294,Baldock,1,3,3,0,2,90,0,0,0,0,0,0,0,0,0,0.7,3.0,0.4,0,45,1,51.08,19.78,2,0.0
176,199,Wijnaldum,1,14,2,1,2,90,0,0,0,0,0,0,0,0,0,1.1,2.0,3.8,0,55,11,66.6,32.86,3,0.0
177,363,Deulofeu,1,4,2,1,1,45,0,0,0,0,0,0,0,0,0,0.6,3.0,0.0,0,65,1,64.39,29.55,4,3.84
178,523,Lo Celso,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,75,0,64.33,26.21,3,0.51
179,44,Murray,1,18,3,0,2,63,0,0,0,0,0,0,0,0,0,1.1,4.0,4.2,0,60,0,40.87,16.04,4,1.73
180,398,Diangana,1,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,87.94,41.88,3,0.0
181,18,Xhaka,1,13,3,0,2,90,0,0,0,0,0,0,0,0,0,4.5,5.0,15.8,0,55,11,46.5,20.47,3,0.54
182,277,Hanley,1,10,5,0,-2,90,0,0,0,0,0,0,0,0,0,0.9,0.0,8.6,0,40,2,80.79,38.31,2,1.22
183,151,Sigurdsson,1,7,2,0,3,78,0,0,0,0,0,0,0,0,0,5.5,37.0,4.8,0,80,3,51.82,25.82,3,4.59
184,180,Choudhury,1,20,3,1,3,60,0,0,0,0,0,0,0,0,0,3.1,8.0,10.6,0,45,15,51.39,26.11,3,0.47
185,338,Kane,1,2,2,1,13,90,0,0,0,0,0,0,0,0,1,18.3,95.0,64.2,0,110,50,64.33,26.21,4,15.329999999999998
186,160,Maguire,1,6,4,1,6,90,0,0,0,0,0,0,0,0,1,5.4,8.0,34.8,0,55,29,75.54,36.72,2,1.63
187,505,Wilson,1,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,60,0,60.15,30.82,3,0.0
188,347,Winks,1,2,2,1,2,63,0,0,0,0,0,0,0,0,0,4.1,1.0,10.8,0,55,14,64.33,26.21,3,0.0
189,172,Barnes,1,20,3,1,1,29,0,0,0,0,0,0,0,0,0,1.9,11.0,5.6,0,60,3,51.39,26.11,3,0.0
190,16,Mkhitaryan,1,13,3,0,2,83,0,0,0,0,0,0,0,0,0,4.2,22.0,0.2,0,70,0,46.5,20.47,3,0.0
191,35,Lansbury,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,22.17,6.88,3,0.0
192,342,Son,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,95,0,64.33,26.21,3,0.78
193,513,Gomes,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,64.39,29.55,1,0.0
194,340,Lloris,1,2,2,1,3,90,0,0,0,0,0,0,0,0,0,2.1,0.0,21.4,0,55,13,64.33,26.21,1,1.79
195,2,BellerÃ­n,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,55,0,46.5,20.47,2,0.66
196,418,Costa,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50,0,37.16,15.15,3,0.0
197,507,Amadou,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,80.79,38.31,3,0.0
198,156,Gueye,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50,0,51.82,25.82,3,0.0
199,222,GÃ¼ndogan,1,19,3,0,1,11,0,0,0,0,0,0,0,0,0,0.5,0.0,1.2,0,55,3,49.63,21.22,3,0.0
200,271,Hayden,1,1,4,1,2,90,0,0,0,0,0,0,0,0,0,3.4,0.0,22.4,0,45,20,88.62,47.41,3,0.0
201,365,Success Ajayi,1,4,2,1,1,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50,1,64.39,29.55,4,0.0
202,525,Sarr,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,65,0,64.39,29.55,3,0.0
203,381,Diop,1,11,5,1,0,90,0,0,0,0,0,0,0,0,0,1.2,7.0,5.0,0,45,3,87.94,41.88,2,0.0
204,419,Cavaleiro,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50,0,37.16,15.15,3,0.0
205,482,Colback,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,45,0,88.62,47.41,3,0.0
206,102,Cork,1,16,2,1,3,90,0,0,0,0,0,0,0,0,0,1.0,0.0,8.2,0,50,10,30.72,11.04,3,0.0
207,29,Grealish,1,17,5,0,2,90,0,0,0,0,0,0,0,0,0,4.9,0.0,27.0,0,60,22,22.17,6.88,3,0.72
208,293,O'Connell,1,3,3,0,2,90,0,0,0,0,0,0,0,0,0,2.0,0.0,15.6,0,45,12,51.08,19.78,2,0.0
